id,fabric_code,name,category_name,composition,weight_gsm,width_inches,construction,finish,color,price_per_meter,currency,moq_meters,lead_time_days,sample_price,sample_length_meters,status,visibility,created_at,updated_at,seller_id,seller_company,seller_code,seller_city,seller_state,tags,certifications,description,image_count,primary_image_url,is_in_stock,available_quantity_meters,article_id
39d1678e-3e7c-4b66-9d5d-9689120f3b8c,LF-9ZS15,Cotton Viscose Lycra twill,Cotton Fabrics,"[{'material': 'Cotton', 'percentage': 67}, {'material': 'Polyester', 'percentage': 31}, {'material': 'Lycra', 'percentage': 2}]",260,54'',,Silicon,,,INR,1500MTR,,,,,,2026-02-16T10:32:06.360515+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Cotton Viscose Lycra twill Finish Construction:160 X 68,,,1,/api/uploads/81b8aaf5-fa90-4777-8539-ecd64574d40c.jpeg,,,
9126a599-329a-4269-a21c-2329ff160972,LF-VADWW,Cotton 21Wales Corduroy AOP,,"[{'material': 'Cotton', 'percentage': 100}]",160,58'',,Silicon,,,INR,1500MTR,,,,,,2026-02-16T10:35:01.254127+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Cotton 21Wales Corduroy AOP,,,1,/api/uploads/4379c041-bb51-4d7e-be15-f1175798ca94.jpeg,,,
5d723f9b-878b-46a3-9406-730b484b2deb,LF-OLCLR,Cotton Poly Poplin Yarn Dyed,Cotton Fabrics,"[{'material': 'Cotton', 'percentage': 65}, {'material': 'Polyester', 'percentage': 35}]",116,58'',,Silicon,,,INR,1500MTR,,,,,,2026-02-16T10:48:55.013470+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Cotton Poly Yarn Dyed,,,1,/api/uploads/d44b3990-176e-4eda-bf58-2974e2f62541.jpeg,,,
18719d17-acf7-4d8f-8d22-770ed904c474,LF-NIDJZ,Poly Viscose,Polyester Fabrics,"[{'material': 'Polyester', 'percentage': 65}, {'material': 'Viscose', 'percentage': 35}]",179,58'',,Silicon,,,INR,1500MTR,,,,,,2026-02-16T10:51:09.292530+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Poly Viscose,,,1,/api/uploads/24c96341-6f73-445f-92a6-8f371e286492.jpeg,,,
5a6bfa40-ca7c-40a7-9035-a446f03ec940,LF-S4276,Polyester Cotton Yarn Dyed Slub,Polyester Fabrics,"[{'material': 'Polyester', 'percentage': 80}, {'material': 'Cotton', 'percentage': 20}]",93,58'',,Silicon,,,INR,1500MTR,,,,,,2026-02-16T11:38:44.249058+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Polyester Cotton Yarn Dyed Slub,,,1,/api/uploads/5f429421-007c-4b54-8da2-57719033f59d.jpeg,,,
e9842569-5811-43e6-afaf-ed1767408207,LF-C2PFR,"Cotton, 2/1 RHT, 4.5oz, Color: Indigo",,"[{'material': 'Cotton', 'percentage': 100}]",,65-66'',,Normal Wash,Indigo,,INR,1500MTR,,,,,,2026-02-17T05:29:50.934953+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Cotton Denim; Shrinkage:0-3%; DE-1639,,,2,/api/uploads/67c118ca-c5f4-45b2-9969-a29870597a52.jpeg,,,
fcd9b5a4-a8e8-48cf-a286-00bdc43f4c17,LF-7WUYW,Cotton Denim DE-1341 ,,"[{'material': 'Cotton', 'percentage': 100}]",,65''C/W,,Normal Wash,Indigo,,INR,1500MTR,,,,,,2026-02-17T05:50:52.570836+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Cotton Denim 2/1RHT,,,3,/api/uploads/d75ed281-e03f-42e5-81d4-d0c0dfd8e793.jpeg,,,
68a7bc1d-dd5f-4855-bfb3-3ff0a4ec5bb9,LF-NPH7C,"Cotton Polyester Lycra, 3/1 RHT, 7oz, Color: Indigo",,"[{'material': 'Cotton', 'percentage': 74}, {'material': 'Polyester', 'percentage': 24}, {'material': 'Lycra', 'percentage': 2}]",,65-66'',,Normal Wash,Indigo,,INR,1500MTR,,,,,,2026-02-17T06:11:53.065936+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,CTN POLY LYCRA Denim; 3/1RHT; DE-1324,,,3,/api/uploads/ea0ec8d6-226b-488a-93e8-fbf692db4e9e.jpeg,,,
cb979efa-01fc-4741-8332-3be309836cf6,LF-5OISJ,Cotton Poly Denim DE-1353,,"[{'material': 'Cotton', 'percentage': 80}, {'material': 'Polyester', 'percentage': 20}]",,64''C/W,,Normal Wash,Indigo,,INR,1500MTR,,,,,,2026-02-17T06:35:29.116738+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Cotton Poly Denim; DE-1353,,,3,/api/uploads/f146cb05-265f-479f-9dee-49b1835e4b86.jpeg,,,
077f547c-f3a1-41cd-8cb3-3b6866bb82c5,LF-4BLY0,"Cotton, 2/1 RHT, 6.75oz, Color: Indigo",,"[{'material': 'Cotton', 'percentage': 100}]",,67''(+-1%),,Normal Wash,Indigo,,INR,,,,,,,2026-02-17T06:43:56.487220+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Cotton Denim; DE-1770; 2/1RHT,,,4,/api/uploads/f18e4e44-b32f-45fc-988a-642980526b5e.jpeg,,,
82d45b15-1ae0-4560-bc1e-1a91284f6d41,LF-7UVK4,"Cotton, 2/1 RHT, 7.25oz, Color: Indigo",,"[{'material': 'Cotton', 'percentage': 100}]",,76-77'',,Normal Wash,Indigo,,INR,1500MTR,,,,,,2026-02-17T06:52:34.658639+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Cotton Denim; 2/1RHT; DE-1335(Dark Indigo),,,4,/api/uploads/e305c523-88b8-4f88-8e2d-742d411b4486.jpeg,,,
74ce103f-4fb6-49e0-8d61-5da3bcaae3df,LF-1QFPO,"Cotton Polyester Lycra, 3/1 RHT, 9.5oz, Color: Indigo",,"[{'material': 'Cotton', 'percentage': 79}, {'material': 'Polyester', 'percentage': 20}, {'material': 'Lycra', 'percentage': 1}]",,71-73'',,Normal Wash,Indigo,,INR,1500MTR,,,,,,2026-02-17T07:14:51.270945+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Cotton Poly Lycra; 3/1RHT; DE-1185(Dark Indigo); Shrinkage:11(+-2%); Stretch:25-26(+-4%),,,4,/api/uploads/c1117215-56ea-47de-b456-3c582e9d0712.jpeg,,,
b5c905e6-f2c6-41c5-b4c4-160537dfd0e6,LF-BZKW3,Cotton Ripstop,,"[{'material': 'Cotton', 'percentage': 100}]",185,58'',,Silicon,,,INR,1500MTR,,,,,,2026-02-17T07:42:41.007355+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Cotton Ripstop; 4mm,,,1,/api/uploads/31919634-dc10-44e1-b3c6-166aa228fd28.jpeg,,,
0014aa13-f1e2-45f7-bd31-a99d0567ba93,LF-C15IS,Cotton Poly Ripstop,Cotton Fabrics,"[{'material': 'Cotton', 'percentage': 70}, {'material': 'Polyester', 'percentage': 30}]",138,58'',,Silicon,,,INR,1500MTR,,,,,,2026-02-17T07:44:57.429625+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Cotton Polyester Ripstop; 4mm,,,1,/api/uploads/405d49e6-6719-4f7f-8baf-b29b18619d7e.jpeg,,,
f5d0528f-d31e-48ce-969d-0aef1b1b3f81,LF-10DSB,Cotton Lycra Ripstop,Cotton Fabrics,"[{'material': 'Cotton', 'percentage': 97}, {'material': 'Lycra', 'percentage': 3}]",182,54'',,Silicon,,,INR,1500MTR,,,,,,2026-02-17T08:42:22.086057+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Cotton Lycra Ripstop; 4mm,,,1,/api/uploads/2578f280-b875-490a-8053-33a06e2862a0.jpeg,,,
14587bcb-f6da-4ea0-86ee-63dd86ee3a7e,LF-ZOVFP,Cotton Lyucra Ripstop,Cotton Fabrics,"[{'material': 'Cotton', 'percentage': 97}, {'material': 'Lycra', 'percentage': 3}]",175,54'',,Silicon,,,INR,1500MTR,,,,,,2026-02-17T08:44:39.909990+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Cotton Lycra Ripstop; 4mm,,,1,/api/uploads/ae07c672-9e3c-41da-8cd9-99a40589f217.jpeg,,,
1237a4a3-14ee-4067-a377-67392ec3d604,LF-YESJP,Cotton Lycra Ripstop,Cotton Fabrics,"[{'material': 'Cotton', 'percentage': 98}, {'material': 'Lycra', 'percentage': 2}]",167,54'',,Silicon,,,INR,1500MTR,,,,,,2026-02-17T08:49:55.635832+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Cotton Lycra Ripstop; 4mm,,,1,/api/uploads/e85de5d5-4d75-4cb8-8b81-ac30eeb0ea0e.jpeg,,,
2126a962-e240-4b91-9704-148cbed302b6,LF-JK41H,Cotton Poly Ripstop,Cotton Fabrics,"[{'material': 'Cotton', 'percentage': 70}, {'material': 'Polyester', 'percentage': 30}]",139,58'',,Silicon,,,INR,1500MTR,,,,,,2026-02-17T08:51:46.951766+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Cotton Poly Ripstop; 4mm,,,1,/api/uploads/f9268882-0932-48b9-8880-efc7716eed8b.jpeg,,,
021b83e5-7c0f-4dd6-8f0c-de2d13f39333,LF-KN5Y4,Cotton Lycra Ripstop,Cotton Fabrics,"[{'material': 'Cotton', 'percentage': 98}, {'material': 'Lycra', 'percentage': 2}]",209,54'',,Silicon,,,INR,1500MTR,,,,,,2026-02-17T08:53:45.920165+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Cotton Lycra Ripstop; 4mm,,,1,/api/uploads/7b345f90-6484-4d92-9342-338394152a0b.jpeg,,,
922ea1ef-bfda-438c-a5b6-910bd734720e,LF-LDUAH,Cotton Ripstop,,"[{'material': 'Cotton', 'percentage': 100}]",250,58'',,Silicon,,,INR,1500MTR,,,,,,2026-02-17T08:55:30.700266+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Cotton Ripstop; 4mm,,,1,/api/uploads/fe351003-39af-411f-8677-9e6b22308097.jpeg,,,
d322697b-4747-4b94-9c1e-545f9011cc13,LF-AX0H1,ORG. Cotton HEMP Ripstop,Cotton Fabrics,"[{'material': 'Organic Cotton', 'percentage': 74}, {'material': 'Hemp', 'percentage': 26}]",250,58'',,Silicon,,,INR,1500MTR,,,,,,2026-02-17T08:58:20.269630+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,ORG. Cotton HEMP; Ripstop; 4mm,grs; higg,,1,/api/uploads/f7e7f508-2833-4d0f-ba8e-1d80b357b226.jpeg,,,
dfd327d5-cd17-4c35-b9bc-10f9f5f58046,LF-XJ99U,Cotton Polyester Ripstop,Polyester Fabrics,"[{'material': 'Cotton', 'percentage': 35}, {'material': 'Polyester', 'percentage': 65}]",222,58'',,Silicon,,,INR,1500MTR,,,,,,2026-02-17T09:00:12.975151+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Cotton Polyester Ripstop; 6mm,,,1,/api/uploads/ed761f9d-d1f2-42e1-880d-2a13baeaca75.jpeg,,,
005c9bda-1a80-4cba-ab3a-9e6bcd1b959a,LF-6SRFV,Cotton Recycled Ripstop,Cotton Fabrics,"[{'material': 'Cotton', 'percentage': 70}, {'material': 'Recycled Cotton', 'percentage': 30}]",142,58'',,Silicon,,,INR,1500MTR,,1.0,,,,2026-02-17T09:02:24.679546+00:00,,774583b2-7c51-4ddb-9c5c-28f08388a799,,LS-WELRL,Gurgaon,Haryana,Cotton Recycled Cotton; Ripstop; 4mm,bci; oeko_tex; ocs_100,,1,/api/uploads/8d4b22e7-4780-4e64-9d2c-757c50aafc87.jpeg,,,
fcf7f742-8bb4-4dda-9ee3-aa514fa0e761,LF-RVTS2,"Cotton, 3/1 RHT, 11.5oz, Color: Indigo",,"[{'material': 'Cotton', 'percentage': 100}]",,65,,Normal Wash,Indigo,,INR,1500MTR,,,,,,2026-02-17T10:17:18.868109+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Cotton Denim; 3/1RHT; DE-1343,,,3,/api/uploads/8019339b-20f2-4baf-b529-39339f497b25.jpeg,,,
8e6c6e09-f711-455b-9900-1044574d7c25,LF-HYGDA,"Cotton, 3/1 RHT, 12.5oz, Color: Indigo",,"[{'material': 'Cotton', 'percentage': 100}]",,65,,Normal Wash,Indigo,,INR,1500MTR,,200.0,,,,2026-02-17T10:21:36.610537+00:00,,a1edb4e2-f942-4034-ad9b-e075979cc8a4,,LS-OFUCT,Hyderabad,Telangana,Cotton Denim; 3/1RHT; DE-1671,,,3,/api/uploads/ce1b5ce8-b786-4912-bf9e-9447a83e9e9b.jpeg,,,
3a5ae305-6503-4be3-ba36-e85e74af6bfc,TVF-001,Test Vendor Fabric - Pending Approval,Cotton Fabrics,100% Cotton,200,58 inches,,,,,INR,500 meters,,500.0,,pending,,2026-04-01T10:33:25.716349+00:00,,67cfb8c8-76b9-4795-992d-37d7edc3907a,,TESTV01,Mumbai,Maharashtra,,,This fabric needs admin approval,1,https://images.unsplash.com/photo-1558171814-05506ed68369?w=400,,,
f620c93c-57cb-4ec2-86ea-518f15482fd0,TVF-001,Test Vendor Fabric - Pending Approval,Cotton Fabrics,100% Cotton,200,58 inches,,,,,INR,500 meters,,500.0,,approved,,2026-04-01T10:34:10.516792+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,,,This fabric needs admin approval,1,https://images.unsplash.com/photo-1558171814-05506ed68369?w=400,,,
cdcf2654-fda8-42ca-b146-f923432dfa58,,Demo Vendor Fabric for Approval,,100% Cotton,200,58 inches,,,,,INR,300 meters,,,,pending,,2026-04-01T10:47:18.474400+00:00,,67cfb8c8-76b9-4795-992d-37d7edc3907a,,TESTV01,Mumbai,Maharashtra,,,This fabric needs admin approval before going live,0,,,,
e05e3b6f-0a02-4f07-831b-1172286def64,TEST-8aa91e,TEST_Regression_Fabric_f2082b59,,"[{'material': 'Cotton', 'percentage': 100}]",200,,,,Blue,,INR,,,,,pending,,2026-04-25T06:43:58.234395+00:00,,67cfb8c8-76b9-4795-992d-37d7edc3907a,,TESTV01,Mumbai,Maharashtra,,,,0,,,,
60f5d8bb-4269-428e-810d-f0ba67419746,TEST-UPD-da7bfd,TEST_Update_Fabric_eb688c8f,,,,,,,,,INR,,,,,pending,,2026-04-25T06:43:58.373039+00:00,,67cfb8c8-76b9-4795-992d-37d7edc3907a,,TESTV01,Mumbai,Maharashtra,,,,0,,,,
